file_path,line_number,matched_term,line_classification,raw_line_excerpt
"backend/vercel/truescan-src/utils/truScoreCache.ts",78,"TruScore","backend_vercel","export async function removeCachedTruScore(barcode: string): Promise<void> {"
"backend/vercel/truescan-src/utils/truScoreCache.ts",83,"TruScore","server_or_app_log","logger.error('Error removing cached TruScore', error);"
"backend/vercel/truescan-src/utils/truScoreCache.ts",88,"TruScore","comment","* Clear all TruScore cache"
"backend/vercel/truescan-src/utils/truScoreCache.ts",90,"TruScore","backend_vercel","export async function clearTruScoreCache(): Promise<void> {"
"backend/vercel/truescan-src/utils/truScoreCache.ts",95,"TruScore","server_or_app_log","logger.info(`Cleared ${cacheKeys.length} TruScore cache entries`);"
"backend/vercel/truescan-src/utils/truScoreCache.ts",97,"TruScore","server_or_app_log","logger.error('Error clearing TruScore cache', error);"
"backend/vercel/truescan-src/utils/truScoreCache.ts",104,"TruScore","backend_vercel","export async function getTruScoreCacheStats(): Promise<{"
"backend/vercel/truescan-src/utils/truScoreCache.ts",126,"TruScore","backend_vercel","const cached: CachedTruScore = JSON.parse(value);"
"backend/vercel/truescan-src/utils/truScoreCache.ts",140,"TruScore","server_or_app_log","logger.error('Error getting TruScore cache stats', error);"
"backend/vercel/truescan-src/utils/trustScore.ts",1,"TruScore","comment","// TruScore calculation"
"backend/vercel/truescan-src/utils/trustScore.ts",4,"TruScore","backend_vercel","import { calculateTruScore, buildTruScoreAnalysis } from '../lib/truscoreEngine';"
"backend/vercel/truescan-src/utils/trustScore.ts",8,"TruScore","backend_vercel","import { getCachedTruScore, cacheTruScore } from './truScoreCache';"
"backend/vercel/truescan-src/utils/trustScore.ts",14,"TruScore","comment","* Check if we have sufficient real data to calculate a meaningful TruScore"
"backend/vercel/truescan-src/utils/trustScore.ts",49,"TruScore","comment","* Calculate overall TruScore (0-100) based on multiple factors"
"backend/vercel/truescan-src/utils/trustScore.ts",52,"TruScore","comment","* Note: This is a wrapper function that calls calculateTruScore from truscoreEngine.ts"
"backend/vercel/truescan-src/utils/trustScore.ts",62,"TruScore","comment","// Check if we have sufficient data for a meaningful TruScore"
"backend/vercel/truescan-src/utils/trustScore.ts",66,"TruScore","comment","// Return product without TruScore (marked as insufficient data)"
"backend/vercel/truescan-src/utils/trustScore.ts",75,"TruScore","backend_vercel","const cachedTruScore = await getCachedTruScore(product.barcode);"
"backend/vercel/truescan-src/utils/trustScore.ts",78,"TruScore","backend_vercel","if (cachedTruScore) {"
"backend/vercel/truescan-src/utils/trustScore.ts",79,"TruScore","backend_vercel","truScoreResult = cachedTruScore;"
"backend/vercel/truescan-src/utils/trustScore.ts",80,"TruScore","server_or_app_log","logger.debug('[TruScore] Cache hit (skipping full pillar logs)', {"
"backend/vercel/truescan-src/utils/trustScore.ts",85,"TruScore","backend_vercel","powershellLogger.log('INFO', 'TRUSCORE_CACHE', `TruScore from cache: ${truScoreResult.truscore}`, {"
"backend/vercel/truescan-src/utils/trustScore.ts",91,"TruScore","comment","// TruScore v1.4: 4 equal pillars (25 points each = 100 total)"
"backend/vercel/truescan-src/utils/trustScore.ts",94,"TruScore","server_or_app_log","logger.debug('[TruScore] Calculating fresh TruScore (not cached):', {"
"backend/vercel/truescan-src/utils/trustScore.ts",101,"TruScore","backend_vercel","truScoreResult = calculateTruScore(product, undefined, getPlanetScoringContext());"
"backend/vercel/truescan-src/utils/trustScore.ts",104,"TruScore","backend_vercel","await cacheTruScore(product.barcode, truScoreResult);"
"backend/vercel/truescan-src/utils/trustScore.ts",134,"TruScore","comment","// TruScore: Sum of 4 equal pillars (0-100 total)"
"backend/vercel/truescan-src/utils/trustScore.ts",154,"TruScore","backend_vercel","? buildTruScoreAnalysis(product, truScoreResult)"
"backend/vercel/truescan-src/utils/trustScore.ts",177,"TruScore","comment","* Note: This is separate from TruScore calculation (which uses truscoreEngine.ts)"
"backend/vercel/truescan-src/utils/trustScore.ts",208,"TruScore","comment","* Generate human-readable reasons for TruScore"
"backend/vercel/truescan-src/utils/trustScore.ts",209,"TruScore","comment","* Updated for TruScore v1.4 4-pillar system"
"backend/vercel/truescan-src/__tests__/e2e/truscoreEndToEnd.test.ts",2,"TruScore","test_or_spec","* End-to-End TruScore Testing Suite"
"backend/vercel/truescan-src/__tests__/e2e/truscoreEndToEnd.test.ts",3,"TruScore","test_or_spec","* Tests the complete 4-pillar TruScore calculation with various product scenarios"
"backend/vercel/truescan-src/__tests__/e2e/truscoreEndToEnd.test.ts",12,"TruScore","test_or_spec","import { calculateTruScore, TruScoreResult } from '../../lib/truscoreEngine';"
"backend/vercel/truescan-src/__tests__/e2e/truscoreEndToEnd.test.ts",15,"TruScore","test_or_spec","describe('TruScore End-to-End Tests', () => {"
"backend/vercel/truescan-src/__tests__/e2e/truscoreEndToEnd.test.ts",38,"TruScore","test_or_spec","test('should calculate high TruScore across all pillars', () => {"
"backend/vercel/truescan-src/__tests__/e2e/truscoreEndToEnd.test.ts",39,"TruScore","test_or_spec","const result = calculateTruScore(product);"
"backend/vercel/truescan-src/__tests__/e2e/truscoreEndToEnd.test.ts",77,"TruScore","test_or_spec","const result = calculateTruScore(product);"
"backend/vercel/truescan-src/__tests__/e2e/truscoreEndToEnd.test.ts",101,"TruScore","test_or_spec","const result = calculateTruScore(product);"
"backend/vercel/truescan-src/__tests__/e2e/truscoreEndToEnd.test.ts",133,"TruScore","test_or_spec","const result = calculateTruScore(product);"
"backend/vercel/truescan-src/__tests__/e2e/truscoreEndToEnd.test.ts",157,"TruScore","test_or_spec","const result = calculateTruScore(product);"
"backend/vercel/truescan-src/__tests__/e2e/truscoreEndToEnd.test.ts",184,"TruScore","test_or_spec","const result = calculateTruScore(product);"
"backend/vercel/truescan-src/__tests__/e2e/truscoreEndToEnd.test.ts",211,"TruScore","test_or_spec","const result = calculateTruScore(product);"
"backend/vercel/truescan-src/__tests__/e2e/truscoreEndToEnd.test.ts",239,"TruScore","test_or_spec","const result = calculateTruScore(product);"
"backend/vercel/truescan-src/__tests__/e2e/truscoreEndToEnd.test.ts",264,"TruScore","test_or_spec","const result = calculateTruScore(product);"
"backend/vercel/truescan-src/__tests__/e2e/truscoreEndToEnd.test.ts",292,"TruScore","test_or_spec","const result = calculateTruScore(product);"
"backend/vercel/truescan-src/__tests__/e2e/truscoreEndToEnd.test.ts",322,"TruScore","test_or_spec","const result = calculateTruScore(product);"
"backend/vercel/truescan-src/__tests__/e2e/truscoreEndToEnd.test.ts",350,"TruScore","test_or_spec","const result = calculateTruScore(product);"
"backend/vercel/truescan-src/__tests__/e2e/truscoreEndToEnd.test.ts",387,"TruScore","test_or_spec","const result = calculateTruScore(product);"
"backend/vercel/truescan-src/__tests__/e2e/truscoreEndToEnd.test.ts",419,"TruScore","test_or_spec","const result = calculateTruScore(product);"
"backend/vercel/truescan-src/__tests__/e2e/truscoreEndToEnd.test.ts",454,"TruScore","test_or_spec","const result = calculateTruScore(product);"
"backend/vercel/truescan-src/__tests__/integration/userContributionE2E.test.ts",259,"TruScore","test_or_spec","// Allergens are submitted to OFF for TruScore; Vercel manual-products does not return them here."
"backend/vercel/truescan-src/__tests__/unit/lib/truscoreEngine.test.ts",2,"TruScore","test_or_spec","* Unit tests for TruScore calculation engine"
"backend/vercel/truescan-src/__tests__/unit/lib/truscoreEngine.test.ts",4,"TruScore","test_or_spec","* Tests the core TruScore calculation logic with various product scenarios."
"backend/vercel/truescan-src/__tests__/unit/lib/truscoreEngine.test.ts",7,"TruScore","test_or_spec","import { calculateTruScore } from '../../../lib/truscoreEngine';"
"backend/vercel/truescan-src/__tests__/unit/lib/truscoreEngine.test.ts",10,"TruScore","test_or_spec","describe('TruScore Engine', () => {"
"backend/vercel/truescan-src/__tests__/unit/lib/truscoreEngine.test.ts",11,"TruScore","test_or_spec","describe('calculateTruScore', () => {"
"backend/vercel/truescan-src/__tests__/unit/lib/truscoreEngine.test.ts",13,"TruScore","test_or_spec","const result = calculateTruScore(null);"
"backend/vercel/truescan-src/__tests__/unit/lib/truscoreEngine.test.ts",29,"TruScore","test_or_spec","const result = calculateTruScore(product);"
"backend/vercel/truescan-src/__tests__/unit/lib/truscoreEngine.test.ts",43,"TruScore","test_or_spec","const result = calculateTruScore(product);"
"backend/vercel/truescan-src/__tests__/unit/lib/truscoreEngine.test.ts",62,"TruScore","test_or_spec","const result = calculateTruScore(product);"
"backend/vercel/truescan-src/__tests__/unit/lib/truscoreEngine.test.ts",74,"TruScore","test_or_spec","const result = calculateTruScore(product);"
"backend/vercel/truescan-src/__tests__/unit/lib/truscoreEngine.test.ts",85,"TruScore","test_or_spec","const result = calculateTruScore(product);"
"backend/vercel/truescan-src/__tests__/unit/lib/truscoreEngine.test.ts",96,"TruScore","test_or_spec","const result = calculateTruScore(product);"
"backend/vercel/truescan-src/__tests__/unit/lib/truscoreEngine.test.ts",107,"TruScore","test_or_spec","const result = calculateTruScore(product);"
"backend/vercel/truescan-src/__tests__/unit/lib/truscoreEngine.test.ts",118,"TruScore","test_or_spec","const result = calculateTruScore(product);"
"backend/vercel/truescan-src/__tests__/unit/lib/truscoreEngine.test.ts",134,"TruScore","test_or_spec","const result = calculateTruScore(product);"
