brand_id,canonical_brand_name,display_brand_name,parent_id,parent_display_name,brand_type,review_state,primary_source_type,primary_source_id,primary_source_name,primary_source_url_or_reference,source_harvest_date,substantiation_note,notes_internal
B0358,Creative Food Solutions,Creative Food Solutions,P0027,JBS S.A.,global_brand,reviewed,official_parent_brand_page,SRC_JBS_FOODS_BRANDS,JBS Foods — Our Brands,https://jbsfoodsgroup.com/our-brands,2026-04-28,v0.3 source-harvested brand under JBS S.A. from JBS Foods — Our Brands; F&B r...,
B0353,Great Southern,Great Southern,P0027,JBS S.A.,global_brand,reviewed,official_parent_brand_page,SRC_JBS_FOODS_BRANDS,JBS Foods — Our Brands,https://jbsfoodsgroup.com/our-brands,2026-04-28,v0.3 source-harvested brand under JBS S.A. from JBS Foods — Our Brands; F&B r...,
B0352,Huon,Huon,P0027,JBS S.A.,global_brand,reviewed,official_parent_brand_page,SRC_JBS_FOODS_BRANDS,JBS Foods — Our Brands,https://jbsfoodsgroup.com/our-brands,2026-04-28,v0.3 source-harvested brand under JBS S.A. from JBS Foods — Our Brands; F&B r...,
B0357,King Island Beef,King Island Beef,P0027,JBS S.A.,global_brand,reviewed,official_parent_brand_page,SRC_JBS_FOODS_BRANDS,JBS Foods — Our Brands,https://jbsfoodsgroup.com/our-brands,2026-04-28,v0.3 source-harvested brand under JBS S.A. from JBS Foods — Our Brands; F&B r...,
B0351,Primo,Primo,P0027,JBS S.A.,global_brand,reviewed,official_parent_brand_page,SRC_JBS_FOODS_BRANDS,JBS Foods — Our Brands,https://jbsfoodsgroup.com/our-brands,2026-04-28,v0.3 source-harvested brand under JBS S.A. from JBS Foods — Our Brands; F&B r...,
B0355,Swift,Swift,P0027,JBS S.A.,global_brand,reviewed,official_parent_brand_page,SRC_JBS_FOODS_BRANDS,JBS Foods — Our Brands,https://jbsfoodsgroup.com/our-brands,2026-04-28,v0.3 source-harvested brand under JBS S.A. from JBS Foods — Our Brands; F&B r...,
B0363,Banvit,Banvit,P0028,BRF S.A.,global_brand,reviewed,official_parent_brand_page,SRC_BRF_BRANDS,BRF — Our Brands,https://www.mbrf.com/en/our-brands/,2026-04-28,v0.3 source-harvested brand under BRF S.A. from BRF — Our Brands; F&B relevan...,
B0365,Claybom,Claybom,P0028,BRF S.A.,global_brand,reviewed,official_parent_brand_page,SRC_BRF_BRANDS,BRF — Our Brands,https://www.mbrf.com/en/our-brands/,2026-04-28,v0.3 source-harvested brand under BRF S.A. from BRF — Our Brands; F&B relevan...,
B0364,Hilal,Hilal,P0028,BRF S.A.,global_brand,reviewed,official_parent_brand_page,SRC_BRF_BRANDS,BRF — Our Brands,https://www.mbrf.com/en/our-brands/,2026-04-28,v0.3 source-harvested brand under BRF S.A. from BRF — Our Brands; F&B relevan...,
B0360,Perdigão,Perdigão,P0028,BRF S.A.,global_brand,reviewed,official_parent_brand_page,SRC_BRF_BRANDS,BRF — Our Brands,https://www.mbrf.com/en/our-brands/,2026-04-28,v0.3 source-harvested brand under BRF S.A. from BRF — Our Brands; F&B relevan...,
B0362,Perdix,Perdix,P0028,BRF S.A.,global_brand,reviewed,official_parent_brand_page,SRC_BRF_BRANDS,BRF — Our Brands,https://www.mbrf.com/en/our-brands/,2026-04-28,v0.3 source-harvested brand under BRF S.A. from BRF — Our Brands; F&B relevan...,
B0361,Qualy,Qualy,P0028,BRF S.A.,global_brand,reviewed,official_parent_brand_page,SRC_BRF_BRANDS,BRF — Our Brands,https://www.mbrf.com/en/our-brands/,2026-04-28,v0.3 source-harvested brand under BRF S.A. from BRF — Our Brands; F&B relevan...,
B0359,Sadia,Sadia,P0028,BRF S.A.,global_brand,reviewed,official_parent_brand_page,SRC_BRF_BRANDS,BRF — Our Brands,https://www.mbrf.com/en/our-brands/,2026-04-28,v0.3 source-harvested brand under BRF S.A. from BRF — Our Brands; F&B relevan...,
B0373,Aidells,Aidells,P0029,"Tyson Foods, Inc.",global_brand,reviewed,official_parent_brand_page,SRC_TYSON_BRANDS,Tyson Foods — Our Brands,https://www.tysonfoods.com/our-brands,2026-04-28,"v0.3 source-harvested brand under Tyson Foods, Inc. from Tyson Foods — Our Br...",
B0370,Ball Park,Ball Park,P0029,"Tyson Foods, Inc.",global_brand,reviewed,official_parent_brand_page,SRC_TYSON_BRANDS,Tyson Foods — Our Brands,https://www.tysonfoods.com/our-brands,2026-04-28,"v0.3 source-harvested brand under Tyson Foods, Inc. from Tyson Foods — Our Br...",
B0368,Hillshire Farm,Hillshire Farm,P0029,"Tyson Foods, Inc.",global_brand,reviewed,official_parent_brand_page,SRC_TYSON_BRANDS,Tyson Foods — Our Brands,https://www.tysonfoods.com/our-brands,2026-04-28,"v0.3 source-harvested brand under Tyson Foods, Inc. from Tyson Foods — Our Br...",
B0369,Hillshire Snacking,Hillshire Snacking,P0029,"Tyson Foods, Inc.",global_brand,reviewed,official_parent_brand_page,SRC_TYSON_BRANDS,Tyson Foods — Our Brands,https://www.tysonfoods.com/our-brands,2026-04-28,"v0.3 source-harvested brand under Tyson Foods, Inc. from Tyson Foods — Our Br...",
B0374,IBP,IBP,P0029,"Tyson Foods, Inc.",global_brand,reviewed,official_parent_brand_page,SRC_TYSON_BRANDS,Tyson Foods — Our Brands,https://www.tysonfoods.com/our-brands,2026-04-28,"v0.3 source-harvested brand under Tyson Foods, Inc. from Tyson Foods — Our Br...",
B0367,Jimmy Dean,Jimmy Dean,P0029,"Tyson Foods, Inc.",global_brand,reviewed,official_parent_brand_page,SRC_TYSON_BRANDS,Tyson Foods — Our Brands,https://www.tysonfoods.com/our-brands,2026-04-28,"v0.3 source-harvested brand under Tyson Foods, Inc. from Tyson Foods — Our Br...",
B0375,Sara Lee Deli Meats,Sara Lee Deli Meats,P0029,"Tyson Foods, Inc.",global_brand,reviewed,official_parent_brand_page,SRC_TYSON_BRANDS,Tyson Foods — Our Brands,https://www.tysonfoods.com/our-brands,2026-04-28,"v0.3 source-harvested brand under Tyson Foods, Inc. from Tyson Foods — Our Br...",
B0372,State Fair,State Fair,P0029,"Tyson Foods, Inc.",global_brand,reviewed,official_parent_brand_page,SRC_TYSON_BRANDS,Tyson Foods — Our Brands,https://www.tysonfoods.com/our-brands,2026-04-28,"v0.3 source-harvested brand under Tyson Foods, Inc. from Tyson Foods — Our Br...",
B0366,Tyson,Tyson,P0029,"Tyson Foods, Inc.",global_brand,reviewed,official_parent_brand_page,SRC_TYSON_BRANDS,Tyson Foods — Our Brands,https://www.tysonfoods.com/our-brands,2026-04-28,"v0.3 source-harvested brand under Tyson Foods, Inc. from Tyson Foods — Our Br...",
B0371,Wright Brand,Wright Brand,P0029,"Tyson Foods, Inc.",global_brand,reviewed,official_parent_brand_page,SRC_TYSON_BRANDS,Tyson Foods — Our Brands,https://www.tysonfoods.com/our-brands,2026-04-28,"v0.3 source-harvested brand under Tyson Foods, Inc. from Tyson Foods — Our Br...",
B0380,Field Roast,Field Roast,P0030,Maple Leaf Foods Inc.,global_brand,reviewed,official_parent_brand_page,SRC_MAPLE_LEAF_BRANDS,Maple Leaf Foods — Brands,https://www.mapleleaffoods.com/brands/,2026-04-28,v0.3 source-harvested brand under Maple Leaf Foods Inc. from Maple Leaf Foods...,
B0378,Greenfield Natural Meat Co.,Greenfield Natural Meat Co.,P0030,Maple Leaf Foods Inc.,global_brand,reviewed,official_parent_brand_page,SRC_MAPLE_LEAF_BRANDS,Maple Leaf Foods — Brands,https://www.mapleleaffoods.com/brands/,2026-04-28,v0.3 source-harvested brand under Maple Leaf Foods Inc. from Maple Leaf Foods...,
B0379,Lightlife,Lightlife,P0030,Maple Leaf Foods Inc.,global_brand,reviewed,official_parent_brand_page,SRC_MAPLE_LEAF_BRANDS,Maple Leaf Foods — Brands,https://www.mapleleaffoods.com/brands/,2026-04-28,v0.3 source-harvested brand under Maple Leaf Foods Inc. from Maple Leaf Foods...,
B0382,Lunch Mate,Lunch Mate,P0030,Maple Leaf Foods Inc.,global_brand,reviewed,official_parent_brand_page,SRC_MAPLE_LEAF_BRANDS,Maple Leaf Foods — Brands,https://www.mapleleaffoods.com/brands/,2026-04-28,v0.3 source-harvested brand under Maple Leaf Foods Inc. from Maple Leaf Foods...,
B0376,Maple Leaf,Maple Leaf,P0030,Maple Leaf Foods Inc.,global_brand,reviewed,official_parent_brand_page,SRC_MAPLE_LEAF_BRANDS,Maple Leaf Foods — Brands,https://www.mapleleaffoods.com/brands/,2026-04-28,v0.3 source-harvested brand under Maple Leaf Foods Inc. from Maple Leaf Foods...,
B0381,Mighty Protein,Mighty Protein,P0030,Maple Leaf Foods Inc.,global_brand,reviewed,official_parent_brand_page,SRC_MAPLE_LEAF_BRANDS,Maple Leaf Foods — Brands,https://www.mapleleaffoods.com/brands/,2026-04-28,v0.3 source-harvested brand under Maple Leaf Foods Inc. from Maple Leaf Foods...,
B0383,Mina,Mina,P0030,Maple Leaf Foods Inc.,global_brand,reviewed,official_parent_brand_page,SRC_MAPLE_LEAF_BRANDS,Maple Leaf Foods — Brands,https://www.mapleleaffoods.com/brands/,2026-04-28,v0.3 source-harvested brand under Maple Leaf Foods Inc. from Maple Leaf Foods...,
B0377,Schneiders,Schneiders,P0030,Maple Leaf Foods Inc.,global_brand,reviewed,official_parent_brand_page,SRC_MAPLE_LEAF_BRANDS,Maple Leaf Foods — Brands,https://www.mapleleaffoods.com/brands/,2026-04-28,v0.3 source-harvested brand under Maple Leaf Foods Inc. from Maple Leaf Foods...,
B0384,Ambrosia,Ambrosia,P0031,Premier Foods plc,global_brand,reviewed,official_parent_brand_page,SRC_PREMIER_FOODS_BRANDS,Premier Foods — Our Brands,https://www.premierfoods.co.uk/our-brands/,2026-04-28,v0.3 source-harvested brand under Premier Foods plc from Premier Foods — Our ...,
B0388,Angel Delight,Angel Delight,P0031,Premier Foods plc,global_brand,reviewed,official_parent_brand_page,SRC_PREMIER_FOODS_BRANDS,Premier Foods — Our Brands,https://www.premierfoods.co.uk/our-brands/,2026-04-28,v0.3 source-harvested brand under Premier Foods plc from Premier Foods — Our ...,
B0386,Batchelors,Batchelors,P0031,Premier Foods plc,global_brand,reviewed,official_parent_brand_page,SRC_PREMIER_FOODS_BRANDS,Premier Foods — Our Brands,https://www.premierfoods.co.uk/our-brands/,2026-04-28,v0.3 source-harvested brand under Premier Foods plc from Premier Foods — Our ...,
B0385,Bisto,Bisto,P0031,Premier Foods plc,global_brand,reviewed,official_parent_brand_page,SRC_PREMIER_FOODS_BRANDS,Premier Foods — Our Brands,https://www.premierfoods.co.uk/our-brands/,2026-04-28,v0.3 source-harvested brand under Premier Foods plc from Premier Foods — Our ...,
B0389,Loyd Grossman,Loyd Grossman,P0031,Premier Foods plc,global_brand,reviewed,official_parent_brand_page,SRC_PREMIER_FOODS_BRANDS,Premier Foods — Our Brands,https://www.premierfoods.co.uk/our-brands/,2026-04-28,v0.3 source-harvested brand under Premier Foods plc from Premier Foods — Our ...,
B0160,Mr Kipling,Mr Kipling,P0031,Premier Foods plc,global_brand,reviewed,official_parent_brand_page,SRC_PREMIER_FOODS_BRANDS,Premier Foods — Our Brands,https://www.premierfoods.co.uk/our-brands/,2026-04-28,v0.3 source-harvested brand under Premier Foods plc from Premier Foods — Our ...,
B0387,Oxo,Oxo,P0031,Premier Foods plc,global_brand,reviewed,official_parent_brand_page,SRC_PREMIER_FOODS_BRANDS,Premier Foods — Our Brands,https://www.premierfoods.co.uk/our-brands/,2026-04-28,v0.3 source-harvested brand under Premier Foods plc from Premier Foods — Our ...,
B0159,Sharwood's,Sharwood's,P0031,Premier Foods plc,global_brand,reviewed,official_parent_brand_page,SRC_PREMIER_FOODS_BRANDS,Premier Foods — Our Brands,https://www.premierfoods.co.uk/our-brands/,2026-04-28,v0.3 source-harvested brand under Premier Foods plc from Premier Foods — Our ...,
B0158,The Spice Tailor,The Spice Tailor,P0031,Premier Foods plc,global_brand,reviewed,official_parent_brand_page,SRC_PREMIER_FOODS_BRANDS,Premier Foods — Our Brands,https://www.premierfoods.co.uk/our-brands/,2026-04-28,v0.3 source-harvested brand under Premier Foods plc from Premier Foods — Our ...,
B0161,Campbell's,Campbell's,P0032,Campbell's Company,global_brand,reviewed,official_brand_page,SRC_CAMPBELLS_ANZ_PRODUCTS,Campbell's ANZ — Products,https://www.campbellsanz.com/products,2026-04-28,v0.3 source-harvested brand under Campbell's Company from Campbell's ANZ — Pr...,
B0163,Kettle,Kettle,P0156,Intersnack Group GmbH & Co. KG,global_brand,reviewed,official_parent_brand_page,SRC_INTERSNACK_BRANDS,Intersnack Group — Brands Overview,https://www.intersnackgroup.com/brands/overview,2026-04-29,Founder exception review confirmed Kettle is owned by Intersnack Group GmbH & Co. KG; Snackbrands Australia retained as local operational entity context.,v0.13 schema/data consistency fix: existing Kettle brand row updated from Campbell’s to Intersnack; former B0650 alias references retargeted to this row.
B0392,Pace,Pace,P0032,Campbell's Company,global_brand,reviewed,official_brand_page,SRC_CAMPBELLS_ANZ_PRODUCTS,Campbell's ANZ — Products,https://www.campbellsanz.com/products,2026-04-28,v0.3 source-harvested brand under Campbell's Company from Campbell's ANZ — Pr...,
B0393,Pacific Foods,Pacific Foods,P0032,Campbell's Company,global_brand,reviewed,official_brand_page,SRC_CAMPBELLS_ANZ_PRODUCTS,Campbell's ANZ — Products,https://www.campbellsanz.com/products,2026-04-28,v0.3 source-harvested brand under Campbell's Company from Campbell's ANZ — Pr...,
B0391,Prego,Prego,P0032,Campbell's Company,global_brand,reviewed,official_brand_page,SRC_CAMPBELLS_ANZ_PRODUCTS,Campbell's ANZ — Products,https://www.campbellsanz.com/products,2026-04-28,v0.3 source-harvested brand under Campbell's Company from Campbell's ANZ — Pr...,
B0390,Swanson,Swanson,P0032,Campbell's Company,global_brand,reviewed,official_brand_page,SRC_CAMPBELLS_ANZ_PRODUCTS,Campbell's ANZ — Products,https://www.campbellsanz.com/products,2026-04-28,v0.3 source-harvested brand under Campbell's Company from Campbell's ANZ — Pr...,
B0162,V8,V8,P0032,Campbell's Company,global_brand,reviewed,official_brand_page,SRC_CAMPBELLS_ANZ_PRODUCTS,Campbell's ANZ — Products,https://www.campbellsanz.com/products,2026-04-28,v0.3 source-harvested brand under Campbell's Company from Campbell's ANZ — Pr...,
B0398,Brookside,Brookside,P0033,The Hershey Company,global_brand,reviewed,official_parent_brand_page,SRC_HERSHEY_BRANDS,The Hershey Company — Brands,https://www.thehersheycompany.com/en_us/home/brands.html,2026-04-28,v0.3 source-harvested brand under The Hershey Company from The Hershey Compan...,
B0164,Hershey's,Hershey's,P0033,The Hershey Company,global_brand,reviewed,official_parent_brand_page,SRC_HERSHEY_BRANDS,The Hershey Company — Brands,https://www.thehersheycompany.com/en_us/home/brands.html,2026-04-28,v0.3 source-harvested brand under The Hershey Company from The Hershey Compan...,
B0166,Ice Breakers,Ice Breakers,P0033,The Hershey Company,global_brand,reviewed,official_parent_brand_page,SRC_HERSHEY_BRANDS,The Hershey Company — Brands,https://www.thehersheycompany.com/en_us/home/brands.html,2026-04-28,v0.3 source-harvested brand under The Hershey Company from The Hershey Compan...,
B0394,Jolly Rancher,Jolly Rancher,P0033,The Hershey Company,global_brand,reviewed,official_parent_brand_page,SRC_HERSHEY_BRANDS,The Hershey Company — Brands,https://www.thehersheycompany.com/en_us/home/brands.html,2026-04-28,v0.3 source-harvested brand under The Hershey Company from The Hershey Compan...,
B0397,Pirate's Booty,Pirate's Booty,P0033,The Hershey Company,global_brand,reviewed,official_parent_brand_page,SRC_HERSHEY_BRANDS,The Hershey Company — Brands,https://www.thehersheycompany.com/en_us/home/brands.html,2026-04-28,v0.3 source-harvested brand under The Hershey Company from The Hershey Compan...,
B0165,Reese's,Reese's,P0033,The Hershey Company,global_brand,reviewed,official_parent_brand_page,SRC_HERSHEY_BRANDS,The Hershey Company — Brands,https://www.thehersheycompany.com/en_us/home/brands.html,2026-04-28,v0.3 source-harvested brand under The Hershey Company from The Hershey Compan...,
B0396,SkinnyPop,SkinnyPop,P0033,The Hershey Company,global_brand,reviewed,official_parent_brand_page,SRC_HERSHEY_BRANDS,The Hershey Company — Brands,https://www.thehersheycompany.com/en_us/home/brands.html,2026-04-28,v0.3 source-harvested brand under The Hershey Company from The Hershey Compan...,
B0395,Twizzlers,Twizzlers,P0033,The Hershey Company,global_brand,reviewed,official_parent_brand_page,SRC_HERSHEY_BRANDS,The Hershey Company — Brands,https://www.thehersheycompany.com/en_us/home/brands.html,2026-04-28,v0.3 source-harvested brand under The Hershey Company from The Hershey Compan...,
B0168,Aeroplane Jelly,Aeroplane Jelly,P0034,"McCormick & Company, Inc.",global_brand,reviewed,official_parent_brand_page,SRC_MCCORMICK_CORP_BRANDS,McCormick Corporation — Brands,https://www.mccormickcorporation.com/brands,2026-04-28,"v0.3 source-harvested brand under McCormick & Company, Inc. from McCormick Co...",
B0404,Billy Bee,Billy Bee,P0034,"McCormick & Company, Inc.",global_brand,reviewed,official_parent_brand_page,SRC_MCCORMICK_CORP_BRANDS,McCormick Corporation — Brands,https://www.mccormickcorporation.com/brands,2026-04-28,"v0.3 source-harvested brand under McCormick & Company, Inc. from McCormick Co...",
B0401,Cholula,Cholula,P0034,"McCormick & Company, Inc.",global_brand,reviewed,official_parent_brand_page,SRC_MCCORMICK_CORP_BRANDS,McCormick Corporation — Brands,https://www.mccormickcorporation.com/brands,2026-04-28,"v0.3 source-harvested brand under McCormick & Company, Inc. from McCormick Co...",
B0400,Frank's RedHot,Frank's RedHot,P0034,"McCormick & Company, Inc.",global_brand,reviewed,official_parent_brand_page,SRC_MCCORMICK_CORP_BRANDS,McCormick Corporation — Brands,https://www.mccormickcorporation.com/brands,2026-04-28,"v0.3 source-harvested brand under McCormick & Company, Inc. from McCormick Co...",
